state,year,pop,startAge,endAge,ageGroup,cause,deaths,CDR
Oregon,2020,553504,60,65,60-64,Influenza,25,4.5166791929236287e-5
Oregon,2020,553504,60,65,60-64,Neoplasms,842,0.0015212175521766781
Oregon,2020,553504,60,65,60-64,Non COVID-19,2766,0.004997253859050702
Oregon,2020,553504,60,65,60-64,Not Classified,46,8.310689714979476e-5
Oregon,2020,553504,60,65,60-64,Other Causes,622,0.0011237497831993988
Oregon,2020,553504,60,65,60-64,Other External Causes,77,1.3911371914204776e-4
Oregon,2020,553504,60,65,60-64,Other Respiratory,212,3.8301439555992367e-4
Oregon,2020,553504,60,65,60-64,Suicide,59,1.0659362895299763e-4
Oregon,2020,553504,60,65,60-64,Transport,50,9.033358385847257e-5
Oregon,2019,524200,65,70,65-69,All Causes,3459,0.006598626478443342
Oregon,2019,524200,65,70,65-69,Circulatory,738,0.0014078595955742082
Oregon,2019,524200,65,70,65-69,COVID-19,0,0
Oregon,2019,524200,65,70,65-69,Dementia,104,1.9839755818389928e-4
Oregon,2019,524200,65,70,65-69,Diabetes,184,3.510110644792064e-4
Oregon,2019,524200,65,70,65-69,Drugs,30,5.723006486074018e-5
Oregon,2019,524200,65,70,65-69,External Causes,217,4.139641358260206e-4
Oregon,2019,524200,65,70,65-69,Homicide,0,0
Oregon,2019,524200,65,70,65-69,Influenza,41,7.82144219763449e-5
Oregon,2019,524200,65,70,65-69,Neoplasms,1180,0.00225104921785578
Oregon,2019,524200,65,70,65-69,Non COVID-19,3459,0.006598626478443342
Oregon,2019,524200,65,70,65-69,Not Classified,39,7.439908431896223e-5
Oregon,2019,524200,65,70,65-69,Other Causes,664,0.0012666921022510492
Oregon,2019,524200,65,70,65-69,Other External Causes,58,1.1064479206409767e-4
Oregon,2019,524200,65,70,65-69,Other Respiratory,292,5.570392979778711e-4
Oregon,2019,524200,65,70,65-69,Suicide,73,1.3925982449446777e-4
Oregon,2019,524200,65,70,65-69,Transport,53,1.0110644792064097e-4
Oregon,2020,532008,65,70,65-69,All Causes,3919,0.007366430579991278
Oregon,2020,532008,65,70,65-69,Circulatory,886,0.0016653884903986406
Oregon,2020,532008,65,70,65-69,COVID-19,168,3.157847250417287e-4
Oregon,2020,532008,65,70,65-69,Dementia,108,2.0300446609825416e-4
Oregon,2020,532008,65,70,65-69,Diabetes,183,3.4397978977759733e-4
Oregon,2020,532008,65,70,65-69,Drugs,44,8.270552322521466e-5
Oregon,2020,532008,65,70,65-69,External Causes,240,4.5112103577389813e-4
Oregon,2020,532008,65,70,65-69,Homicide,0,0
Oregon,2020,532008,65,70,65-69,Influenza,23,4.323243259499857e-5
Oregon,2020,532008,65,70,65-69,Neoplasms,1206,0.002266883204763838
Oregon,2020,532008,65,70,65-69,Non COVID-19,3751,0.00705064585494955
Oregon,2020,532008,65,70,65-69,Not Classified,68,1.2781762680260446e-4
Oregon,2020,532008,65,70,65-69,Other Causes,760,0.001428549946617344
Oregon,2020,532008,65,70,65-69,Other External Causes,84,1.5789236252086435e-4
Oregon,2020,532008,65,70,65-69,Other Respiratory,277,5.206688621223741e-4
Oregon,2020,532008,65,70,65-69,Suicide,65,1.2217861385543076e-4
Oregon,2020,532008,65,70,65-69,Transport,40,7.518683929564968e-5
Oregon,2019,416906,70,75,70-74,All Causes,4277,0.010258907283656268
Oregon,2019,416906,70,75,70-74,Circulatory,1090,0.0026144982322154156
Oregon,2019,416906,70,75,70-74,COVID-19,0,0
Oregon,2019,416906,70,75,70-74,Dementia,236,5.660748466081083e-4
Oregon,2019,416906,70,75,70-74,Diabetes,190,4.5573822396415497e-4
Oregon,2019,416906,70,75,70-74,Drugs,13,3.118208900807376e-5
Oregon,2019,416906,70,75,70-74,External Causes,199,4.773258240466676e-4
Oregon,2019,416906,70,75,70-74,Homicide,0,0
Oregon,2019,416906,70,75,70-74,Influenza,46,1.1033662264395332e-4
Oregon,2019,416906,70,75,70-74,Neoplasms,1328,0.0031853703232863043
Oregon,2019,416906,70,75,70-74,Non COVID-19,4277,0.010258907283656268
Oregon,2019,416906,70,75,70-74,Not Classified,36,8.635040033005043e-5
Oregon,2019,416906,70,75,70-74,Other Causes,740,0.001774980451228814
Oregon,2019,416906,70,75,70-74,Other External Causes,105,2.518553342959804e-4
Oregon,2019,416906,70,75,70-74,Other Respiratory,412,9.882323593327993e-4
Oregon,2019,416906,70,75,70-74,Suicide,47,1.127352448753436e-4
Oregon,2019,416906,70,75,70-74,Transport,30,7.195866694170868e-5
Oregon,2020,440256,70,75,70-74,All Causes,4588,0.01042120947812182
Oregon,2020,440256,70,75,70-74,Circulatory,1077,0.0024463039686000872
Oregon,2020,440256,70,75,70-74,COVID-19,208,4.7245239133594997e-4
Oregon,2020,440256,70,75,70-74,Dementia,247,5.610372147114406e-4
Oregon,2020,440256,70,75,70-74,Diabetes,210,4.769952027911034e-4
Oregon,2020,440256,70,75,70-74,Drugs,0,0
Oregon,2020,440256,70,75,70-74,External Causes,206,4.679095798807966e-4
Oregon,2020,440256,70,75,70-74,Homicide,0,0
Oregon,2020,440256,70,75,70-74,Influenza,38,8.631341764791395e-5
Oregon,2020,440256,70,75,70-74,Neoplasms,1337,0.0030368694577700248
Oregon,2020,440256,70,75,70-74,Non COVID-19,4380,0.00994875708678587
Oregon,2020,440256,70,75,70-74,Not Classified,73,1.6581261811309783e-4
Oregon,2020,440256,70,75,70-74,Other Causes,779,0.0017694250617822358
Oregon,2020,440256,70,75,70-74,Other External Causes,111,2.5212603576101175e-4
Oregon,2020,440256,70,75,70-74,Other Respiratory,413,9.3809056548917e-4
Oregon,2020,440256,70,75,70-74,Suicide,51,1.1584169210641082e-4
Oregon,2020,440256,70,75,70-74,Transport,31,7.041357755487717e-5
Oregon,2019,273332,75,80,75-79,All Causes,4582,0.016763496407299548
Oregon,2019,273332,75,80,75-79,Circulatory,1215,0.004445143634846999
Oregon,2019,273332,75,80,75-79,COVID-19,0,0
Oregon,2019,273332,75,80,75-79,Dementia,413,0.0015109829804047824
Oregon,2019,273332,75,80,75-79,Diabetes,175,6.402470255952468e-4
Oregon,2019,273332,75,80,75-79,Drugs,0,0
Oregon,2019,273332,75,80,75-79,External Causes,188,6.878082332108937e-4
Oregon,2019,273332,75,80,75-79,Homicide,0,0
Oregon,2019,273332,75,80,75-79,Influenza,55,2.0122049375850614e-4
Oregon,2019,273332,75,80,75-79,Neoplasms,1243,0.004547583158942239
Oregon,2019,273332,75,80,75-79,Non COVID-19,4582,0.016763496407299548
Oregon,2019,273332,75,80,75-79,Not Classified,63,2.3048892921428884e-4
Oregon,2019,273332,75,80,75-79,Other Causes,746,0.0027292816062517377
Oregon,2019,273332,75,80,75-79,Other External Causes,123,4.500021951326592e-4
Oregon,2019,273332,75,80,75-79,Other Respiratory,484,0.001770740345074854
Oregon,2019,273332,75,80,75-79,Suicide,34,1.2439085068707652e-4
Oregon,2019,273332,75,80,75-79,Transport,28,1.0243952409523948e-4
Oregon,2020,286554,75,80,75-79,All Causes,4931,0.017207925905762964
Oregon,2020,286554,75,80,75-79,Circulatory,1260,0.004397076990724261
Oregon,2020,286554,75,80,75-79,COVID-19,271,9.457205273700593e-4
Oregon,2020,286554,75,80,75-79,Dementia,474,0.001654138486986746
Oregon,2020,286554,75,80,75-79,Diabetes,175,6.107051376005919e-4
Oregon,2020,286554,75,80,75-79,Drugs,0,0
Oregon,2020,286554,75,80,75-79,External Causes,190,6.630512922520712e-4
Oregon,2020,286554,75,80,75-79,Homicide,0,0
Oregon,2020,286554,75,80,75-79,Influenza,34,1.1865128387668641e-4
Oregon,2020,286554,75,80,75-79,Neoplasms,1316,0.004592502634756451
Oregon,2020,286554,75,80,75-79,Non COVID-19,4660,0.016262205378392902
Oregon,2020,286554,75,80,75-79,Not Classified,67,2.338128241099409e-4
Oregon,2020,286554,75,80,75-79,Other Causes,743,0.0025928795270699413
Oregon,2020,286554,75,80,75-79,Other External Causes,120,4.187692372118344e-4
Oregon,2020,286554,75,80,75-79,Other Respiratory,401,0.0013993872010162134
Oregon,2020,286554,75,80,75-79,Suicide,37,1.291205148069823e-4
Oregon,2020,286554,75,80,75-79,Transport,28,9.77128220160947e-5
Oregon,2019,165246,80,85,80-84,All Causes,4721,0.02856952664512303
Oregon,2019,165246,80,85,80-84,Circulatory,1424,0.008617455188022706
Oregon,2019,165246,80,85,80-84,COVID-19,0,0
Oregon,2019,165246,80,85,80-84,Dementia,689,0.0041695411689239075
Oregon,2019,165246,80,85,80-84,Diabetes,144,8.714280527213972e-4
Oregon,2019,165246,80,85,80-84,Drugs,0,0
Oregon,2019,165246,80,85,80-84,External Causes,203,0.0012284714909891919
Oregon,2019,165246,80,85,80-84,Homicide,0,0
Oregon,2019,165246,80,85,80-84,Influenza,55,3.328371034699781e-4
Oregon,2019,165246,80,85,80-84,Neoplasms,990,0.0059910678624596056
Oregon,2019,165246,80,85,80-84,Non COVID-19,4721,0.02856952664512303
Oregon,2019,165246,80,85,80-84,Not Classified,37,2.2390859687980343e-4
Oregon,2019,165246,80,85,80-84,Other Causes,738,0.0044660687701971605
Oregon,2019,165246,80,85,80-84,Other External Causes,152,9.198407223170304e-4
Oregon,2019,165246,80,85,80-84,Other Respiratory,441,0.002668748411459279
Oregon,2019,165246,80,85,80-84,Suicide,20,1.2103167398908294e-4
Oregon,2019,165246,80,85,80-84,Transport,29,1.7549592728417028e-4
Oregon,2020,172240,80,85,80-84,All Causes,5295,0.030741987923827218
Oregon,2020,172240,80,85,80-84,Circulatory,1521,0.008830701346957733
Oregon,2020,172240,80,85,80-84,COVID-19,321,0.001863678588016721
Oregon,2020,172240,80,85,80-84,Dementia,743,0.0043137482582443105
Oregon,2020,172240,80,85,80-84,Diabetes,167,9.695773339526242e-4
Oregon,2020,172240,80,85,80-84,Drugs,0,0
Oregon,2020,172240,80,85,80-84,External Causes,191,0.0011089177891314445
Oregon,2020,172240,80,85,80-84,Homicide,0,0
Oregon,2020,172240,80,85,80-84,Influenza,49,2.8448676265675803e-4
Oregon,2020,172240,80,85,80-84,Neoplasms,1050,0.006096144914073386
Oregon,2020,172240,80,85,80-84,Non COVID-19,4974,0.028878309335810495
Oregon,2020,172240,80,85,80-84,Not Classified,54,3.1351602415234555e-4
Oregon,2020,172240,80,85,80-84,Other Causes,801,0.004650487691593126
Oregon,2020,172240,80,85,80-84,Other External Causes,156,9.057129586623316e-4
Oregon,2020,172240,80,85,80-84,Other Respiratory,398,0.0023107292150487692
Oregon,2020,172240,80,85,80-84,Suicide,19,1.103111936832327e-4
Oregon,2020,172240,80,85,80-84,Transport,13,7.547607988852763e-5
Oregon,2019,170610,85,Inf,85+,All Causes,12093,0.07088095656761034
Oregon,2019,170610,85,Inf,85+,Circulatory,4468,0.02618838286149698
Oregon,2019,170610,85,Inf,85+,COVID-19,0,0
Oregon,2019,170610,85,Inf,85+,Dementia,2789,0.016347224664439365
Oregon,2019,170610,85,Inf,85+,Diabetes,240,0.001406717074028486
Oregon,2019,170610,85,Inf,85+,Drugs,0,0
Oregon,2019,170610,85,Inf,85+,External Causes,558,0.00327061719711623
Oregon,2019,170610,85,Inf,85+,Homicide,0,0
Oregon,2019,170610,85,Inf,85+,Influenza,181,0.00106089912666315
Oregon,2019,170610,85,Inf,85+,Neoplasms,1418,0.008311353379051638
Oregon,2019,170610,85,Inf,85+,Non COVID-19,12093,0.07088095656761034
Oregon,2019,170610,85,Inf,85+,Not Classified,159,9.31950061543872e-4
Oregon,2019,170610,85,Inf,85+,Other Causes,1516,0.008885762850946603
Oregon,2019,170610,85,Inf,85+,Other External Causes,493,0.0028896313229001816
Oregon,2019,170610,85,Inf,85+,Other Respiratory,749,0.004390129535197233
Oregon,2019,170610,85,Inf,85+,Suicide,33,1.9342359767891682e-4
Oregon,2019,170610,85,Inf,85+,Transport,16,9.378113826856573e-5
Oregon,2020,170708,85,Inf,85+,All Causes,12721,0.0745190617897228
Oregon,2020,170708,85,Inf,85+,Circulatory,4468,0.026173348642125734
Oregon,2020,170708,85,Inf,85+,COVID-19,707,0.004141575087283548
Oregon,2020,170708,85,Inf,85+,Dementia,2838,0.01662487991189634
Oregon,2020,170708,85,Inf,85+,Diabetes,231,0.001353187899805516
Oregon,2020,170708,85,Inf,85+,Drugs,0,0
Oregon,2020,170708,85,Inf,85+,External Causes,560,0.0032804555146800384
Oregon,2020,170708,85,Inf,85+,Homicide,0,0
Oregon,2020,170708,85,Inf,85+,Influenza,96,5.62363802516578e-4
Oregon,2020,170708,85,Inf,85+,Neoplasms,1441,0.008441314994024885
Oregon,2020,170708,85,Inf,85+,Non COVID-19,12014,0.07037748670243925
Oregon,2020,170708,85,Inf,85+,Not Classified,179,0.0010485741734423694
Oregon,2020,170708,85,Inf,85+,Other Causes,1561,0.009144269747170607
Oregon,2020,170708,85,Inf,85+,Other External Causes,504,0.0029524099632120345
Oregon,2020,170708,85,Inf,85+,Other Respiratory,628,0.0036787965414626146
Oregon,2020,170708,85,Inf,85+,Suicide,21,1.2301708180050144e-4
Oregon,2020,170708,85,Inf,85+,Transport,10,5.857956276214354e-5
Pennsylvania,2019,1767950,25,30,25-29,All Causes,1183,6.691365706043723e-4
Pennsylvania,2019,1767950,25,30,25-29,Circulatory,65,3.6765745637602874e-5
Pennsylvania,2019,1767950,25,30,25-29,COVID-19,0,0
Pennsylvania,2019,1767950,25,30,25-29,Dementia,0,0
Pennsylvania,2019,1767950,25,30,25-29,Diabetes,11,6.221895415594332e-6
Pennsylvania,2019,1767950,25,30,25-29,Drugs,485,2.7432902514211373e-4
Pennsylvania,2019,1767950,25,30,25-29,External Causes,923,5.220735880539608e-4
Pennsylvania,2019,1767950,25,30,25-29,Homicide,130,7.353149127520575e-5
Pennsylvania,2019,1767950,25,30,25-29,Influenza,0,0
Pennsylvania,2019,1767950,25,30,25-29,Neoplasms,46,2.6018835374303573e-5
Pennsylvania,2019,1767950,25,30,25-29,Non COVID-19,1183,6.691365706043723e-4
Pennsylvania,2019,1767950,25,30,25-29,Not Classified,28,1.5837551966967393e-5
Pennsylvania,2019,1767950,25,30,25-29,Other Causes,82,4.638140218897593e-5
Pennsylvania,2019,1767950,25,30,25-29,Other External Causes,59,3.337198450182415e-5
Pennsylvania,2019,1767950,25,30,25-29,Other Respiratory,21,1.1878163975225544e-5
Pennsylvania,2019,1767950,25,30,25-29,Suicide,147,8.31471478265788e-5
Pennsylvania,2019,1767950,25,30,25-29,Transport,102,5.769393930823835e-5
Pennsylvania,2020,1736632,25,30,25-29,All Causes,1354,7.796700740283491e-4
Pennsylvania,2020,1736632,25,30,25-29,Circulatory,64,3.685294293782448e-5
Pennsylvania,2020,1736632,25,30,25-29,COVID-19,24,1.381985360168418e-5
Pennsylvania,2020,1736632,25,30,25-29,Dementia,0,0
Pennsylvania,2020,1736632,25,30,25-29,Diabetes,13,7.4857540342455975e-6
Pennsylvania,2020,1736632,25,30,25-29,Drugs,538,3.09795051571087e-4
Pennsylvania,2020,1736632,25,30,25-29,External Causes,1032,5.942537048724198e-4
Pennsylvania,2020,1736632,25,30,25-29,Homicide,184,1.0595221094624538e-4
Pennsylvania,2020,1736632,25,30,25-29,Influenza,0,0
Pennsylvania,2020,1736632,25,30,25-29,Neoplasms,49,2.8215534436771866e-5
Pennsylvania,2020,1736632,25,30,25-29,Non COVID-19,1330,7.65850220426665e-4
Pennsylvania,2020,1736632,25,30,25-29,Not Classified,39,2.245726210273679e-5
Pennsylvania,2020,1736632,25,30,25-29,Other Causes,114,6.564430460799986e-5
Pennsylvania,2020,1736632,25,30,25-29,Other External Causes,41,2.3608916569543806e-5
Pennsylvania,2020,1736632,25,30,25-29,Other Respiratory,12,6.90992680084209e-6
Pennsylvania,2020,1736632,25,30,25-29,Suicide,143,8.234329437670157e-5
Pennsylvania,2020,1736632,25,30,25-29,Transport,126,7.255423140884194e-5
Pennsylvania,2019,1732384,30,35,30-34,All Causes,1482,8.554685335352901e-4
Pennsylvania,2019,1732384,30,35,30-34,Circulatory,103,5.945564031992907e-5
Pennsylvania,2019,1732384,30,35,30-34,COVID-19,0,0
Pennsylvania,2019,1732384,30,35,30-34,Dementia,0,0
Pennsylvania,2019,1732384,30,35,30-34,Diabetes,18,1.039030607532741e-5
Pennsylvania,2019,1732384,30,35,30-34,Drugs,635,3.6654690876849474e-4
Pennsylvania,2019,1732384,30,35,30-34,External Causes,1040,6.003287954633614e-4
Pennsylvania,2019,1732384,30,35,30-34,Homicide,87,5.0219812697415815e-5
Pennsylvania,2019,1732384,30,35,30-34,Influenza,17,9.813066848920331e-6
Pennsylvania,2019,1732384,30,35,30-34,Neoplasms,77,4.444742043334503e-5
Pennsylvania,2019,1732384,30,35,30-34,Non COVID-19,1482,8.554685335352901e-4
Pennsylvania,2019,1732384,30,35,30-34,Not Classified,37,2.1357851377061897e-5
Pennsylvania,2019,1732384,30,35,30-34,Other Causes,174,1.0043962539483163e-4
Pennsylvania,2019,1732384,30,35,30-34,Other External Causes,69,3.9829506622088405e-5
Pennsylvania,2019,1732384,30,35,30-34,Other Respiratory,16,9.235827622513254e-6
Pennsylvania,2019,1732384,30,35,30-34,Suicide,164,9.466723313076085e-5
Pennsylvania,2019,1732384,30,35,30-34,Transport,85,4.906533424460166e-5
Pennsylvania,2020,1764794,30,35,30-34,All Causes,1700,9.632852332906843e-4
Pennsylvania,2020,1764794,30,35,30-34,Circulatory,107,6.063030586006072e-5
Pennsylvania,2020,1764794,30,35,30-34,COVID-19,51,2.889855699872053e-5
Pennsylvania,2020,1764794,30,35,30-34,Dementia,0,0
Pennsylvania,2020,1764794,30,35,30-34,Diabetes,27,1.529923605814616e-5
Pennsylvania,2020,1764794,30,35,30-34,Drugs,738,4.181791189226618e-4
Pennsylvania,2020,1764794,30,35,30-34,External Causes,1193,6.759995784210508e-4
Pennsylvania,2020,1764794,30,35,30-34,Homicide,144,8.15959256434462e-5
Pennsylvania,2020,1764794,30,35,30-34,Influenza,10,5.66638372523932e-6
Pennsylvania,2020,1764794,30,35,30-34,Neoplasms,86,4.873090003705815e-5
Pennsylvania,2020,1764794,30,35,30-34,Non COVID-19,1649,9.343866762919638e-4
Pennsylvania,2020,1764794,30,35,30-34,Not Classified,49,2.7765280253672668e-5
Pennsylvania,2020,1764794,30,35,30-34,Other Causes,159,9.009550123130518e-5
Pennsylvania,2020,1764794,30,35,30-34,Other External Causes,54,3.059847211629232e-5
Pennsylvania,2020,1764794,30,35,30-34,Other Respiratory,18,1.0199490705430776e-5
Pennsylvania,2020,1764794,30,35,30-34,Suicide,155,8.782894774120946e-5
Pennsylvania,2020,1764794,30,35,30-34,Transport,102,5.779711399744106e-5
Pennsylvania,2019,1612468,35,40,35-39,All Causes,1648,0.001022035786136531
Pennsylvania,2019,1612468,35,40,35-39,Circulatory,173,1.072889508504975e-4
Pennsylvania,2019,1612468,35,40,35-39,COVID-19,0,0
Pennsylvania,2019,1612468,35,40,35-39,Dementia,0,0
Pennsylvania,2019,1612468,35,40,35-39,Diabetes,22,1.3643681611045925e-5
Pennsylvania,2019,1612468,35,40,35-39,Drugs,644,3.993877707960716e-4
Pennsylvania,2019,1612468,35,40,35-39,External Causes,999,6.195471786106763e-4
Pennsylvania,2019,1612468,35,40,35-39,Homicide,69,4.279154687100767e-5
Pennsylvania,2019,1612468,35,40,35-39,Influenza,16,9.922677535306126e-6
Pennsylvania,2019,1612468,35,40,35-39,Neoplasms,161,9.98469426990179e-5
Pennsylvania,2019,1612468,35,40,35-39,Non COVID-19,1648,0.001022035786136531
Pennsylvania,2019,1612468,35,40,35-39,Not Classified,41,2.542686118422195e-5
Pennsylvania,2019,1612468,35,40,35-39,Other Causes,210,1.3023514265089292e-4
Pennsylvania,2019,1612468,35,40,35-39,Other External Causes,65,4.031087748718114e-5
Pennsylvania,2019,1612468,35,40,35-39,Other Respiratory,25,1.5504183648915824e-5
Pennsylvania,2019,1612468,35,40,35-39,Suicide,151,9.364526923945158e-5
Pennsylvania,2019,1612468,35,40,35-39,Transport,70,4.3411714216964306e-5
Pennsylvania,2020,1625794,35,40,35-39,All Causes,1906,0.001172350248555475
Pennsylvania,2020,1625794,35,40,35-39,Circulatory,191,1.1748105848588444e-4
Pennsylvania,2020,1625794,35,40,35-39,COVID-19,50,3.0754203792116345e-5
Pennsylvania,2020,1625794,35,40,35-39,Dementia,0,0
Pennsylvania,2020,1625794,35,40,35-39,Diabetes,37,2.2758110806166093e-5
Pennsylvania,2020,1625794,35,40,35-39,Drugs,785,4.8284099953622663e-4
Pennsylvania,2020,1625794,35,40,35-39,External Causes,1172,7.208785368872071e-4
Pennsylvania,2020,1625794,35,40,35-39,Homicide,80,4.920672606738615e-5
Pennsylvania,2020,1625794,35,40,35-39,Influenza,10,6.150840758423269e-6
Pennsylvania,2020,1625794,35,40,35-39,Neoplasms,122,7.504025725276388e-5
Pennsylvania,2020,1625794,35,40,35-39,Non COVID-19,1856,0.0011415960447633587
Pennsylvania,2020,1625794,35,40,35-39,Not Classified,54,3.321454009548565e-5
Pennsylvania,2020,1625794,35,40,35-39,Other Causes,245,1.5069559858137008e-4
Pennsylvania,2020,1625794,35,40,35-39,Other External Causes,64,3.936538085390892e-5
Pennsylvania,2020,1625794,35,40,35-39,Other Respiratory,25,1.5377101896058172e-5
Pennsylvania,2020,1625794,35,40,35-39,Suicide,147,9.041735914882205e-5
Pennsylvania,2020,1625794,35,40,35-39,Transport,96,5.904807128086338e-5
Pennsylvania,2019,1467966,40,45,40-44,All Causes,1730,0.0011785014094331885
Pennsylvania,2019,1467966,40,45,40-44,Circulatory,280,1.907401125094178e-4
Pennsylvania,2019,1467966,40,45,40-44,COVID-19,0,0
Pennsylvania,2019,1467966,40,45,40-44,Dementia,0,0
Pennsylvania,2019,1467966,40,45,40-44,Diabetes,55,3.746680781434992e-5
Pennsylvania,2019,1467966,40,45,40-44,Drugs,486,3.310703381413466e-4
Pennsylvania,2019,1467966,40,45,40-44,External Causes,819,5.57914829090047e-4
Pennsylvania,2019,1467966,40,45,40-44,Homicide,53,3.6104378439282656e-5
Pennsylvania,2019,1467966,40,45,40-44,Influenza,19,1.2943079063139065e-5
Pennsylvania,2019,1467966,40,45,40-44,Neoplasms,223,1.519108753200006e-4
Pennsylvania,2019,1467966,40,45,40-44,Non COVID-19,1730,0.0011785014094331885
Pennsylvania,2019,1467966,40,45,40-44,Not Classified,38,2.588615812627813e-5
Pennsylvania,2019,1467966,40,45,40-44,Other Causes,270,1.8392796563408145e-4
Pennsylvania,2019,1467966,40,45,40-44,Other External Causes,67,4.5641384064753544e-5
Pennsylvania,2019,1467966,40,45,40-44,Other Respiratory,24,1.634915250080724e-5
Pennsylvania,2019,1467966,40,45,40-44,Suicide,138,9.400762687964163e-5
Pennsylvania,2019,1467966,40,45,40-44,Transport,75,5.109110156502262e-5
Pennsylvania,2020,1497480,40,45,40-44,All Causes,2101,0.001403023746560889
Pennsylvania,2020,1497480,40,45,40-44,Circulatory,308,2.0567887384138686e-4
Pennsylvania,2020,1497480,40,45,40-44,COVID-19,108,7.212116355477202e-5
Pennsylvania,2020,1497480,40,45,40-44,Dementia,0,0
Pennsylvania,2020,1497480,40,45,40-44,Diabetes,54,3.606058177738601e-5
Pennsylvania,2020,1497480,40,45,40-44,Drugs,619,4.1336111333707296e-4
Pennsylvania,2020,1497480,40,45,40-44,External Causes,931,6.217111413841921e-4
Pennsylvania,2020,1497480,40,45,40-44,Homicide,77,5.1419718460346714e-5
Pennsylvania,2020,1497480,40,45,40-44,Influenza,19,1.268798247722841e-5
Pennsylvania,2020,1497480,40,45,40-44,Neoplasms,261,1.7429281192403236e-4
Pennsylvania,2020,1497480,40,45,40-44,Non COVID-19,1993,0.001330902583006117
Pennsylvania,2020,1497480,40,45,40-44,Not Classified,42,2.804711916018912e-5
Pennsylvania,2020,1497480,40,45,40-44,Other Causes,335,2.2370916473007986e-4
Pennsylvania,2020,1497480,40,45,40-44,Other External Causes,53,3.5392793225952935e-5
Pennsylvania,2020,1497480,40,45,40-44,Other Respiratory,43,2.8714907711622192e-5
Pennsylvania,2020,1497480,40,45,40-44,Suicide,102,6.811443224617357e-5
Pennsylvania,2020,1497480,40,45,40-44,Transport,80,5.342308411464594e-5
Pennsylvania,2019,1568490,45,50,45-49,All Causes,2563,0.001634055684129322
Pennsylvania,2019,1568490,45,50,45-49,Circulatory,550,3.50655726208009e-4
Pennsylvania,2019,1568490,45,50,45-49,COVID-19,0,0
Pennsylvania,2019,1568490,45,50,45-49,Dementia,0,0
Pennsylvania,2019,1568490,45,50,45-49,Diabetes,87,5.5467360327448695e-5
Pennsylvania,2019,1568490,45,50,45-49,Drugs,445,2.837123602955709e-4
Pennsylvania,2019,1568490,45,50,45-49,External Causes,804,5.125949161295259e-4
Pennsylvania,2019,1568490,45,50,45-49,Homicide,37,2.3589567035811515e-5
Pennsylvania,2019,1568490,45,50,45-49,Influenza,26,1.6576452511651334e-5
Pennsylvania,2019,1568490,45,50,45-49,Neoplasms,520,3.3152905023302667e-4
Pennsylvania,2019,1568490,45,50,45-49,Non COVID-19,2563,0.001634055684129322
Pennsylvania,2019,1568490,45,50,45-49,Not Classified,43,2.7414902230807973e-5
Pennsylvania,2019,1568490,45,50,45-49,Other Causes,457,2.9136303068556384e-4
Pennsylvania,2019,1568490,45,50,45-49,Other External Causes,75,4.781668993745577e-5
Pennsylvania,2019,1568490,45,50,45-49,Other Respiratory,72,4.590402233995754e-5
Pennsylvania,2019,1568490,45,50,45-49,Suicide,165,1.0519671786240269e-4
Pennsylvania,2019,1568490,45,50,45-49,Transport,82,5.2279580998284977e-5
Pennsylvania,2020,1513138,45,50,45-49,All Causes,2803,0.001852441746886272
Pennsylvania,2020,1513138,45,50,45-49,Circulatory,573,3.7868323973094326e-4
Pennsylvania,2020,1513138,45,50,45-49,COVID-19,194,1.282103813399703e-4
Pennsylvania,2020,1513138,45,50,45-49,Dementia,0,0
Pennsylvania,2020,1513138,45,50,45-49,Diabetes,91,6.0139921144006695e-5
Pennsylvania,2020,1513138,45,50,45-49,Drugs,526,3.476219617774453e-4
Pennsylvania,2020,1513138,45,50,45-49,External Causes,868,5.736423247582177e-4
Pennsylvania,2020,1513138,45,50,45-49,Homicide,51,3.3704790970816935e-5
Pennsylvania,2020,1513138,45,50,45-49,Influenza,23,1.520019984958411e-5
Pennsylvania,2020,1513138,45,50,45-49,Neoplasms,463,3.059866317546714e-4
Pennsylvania,2020,1513138,45,50,45-49,Non COVID-19,2609,0.001724231365546302
Pennsylvania,2020,1513138,45,50,45-49,Not Classified,51,3.3704790970816935e-5
Pennsylvania,2020,1513138,45,50,45-49,Other Causes,475,3.139171708066283e-4
Pennsylvania,2020,1513138,45,50,45-49,Other External Causes,93,6.146167765266619e-5
Pennsylvania,2020,1513138,45,50,45-49,Other Respiratory,63,4.163533002277386e-5
Pennsylvania,2020,1513138,45,50,45-49,Suicide,120,7.930539051956927e-5
Pennsylvania,2020,1513138,45,50,45-49,Transport,78,5.154850383772002e-5
Pennsylvania,2019,1678272,50,55,50-54,All Causes,4014,0.002391745795675552
Pennsylvania,2019,1678272,50,55,50-54,Circulatory,910,5.422243831750753e-4
Pennsylvania,2019,1678272,50,55,50-54,COVID-19,0,0
Pennsylvania,2019,1678272,50,55,50-54,Dementia,0,0
Pennsylvania,2019,1678272,50,55,50-54,Diabetes,122,7.269381840369142e-5
Pennsylvania,2019,1678272,50,55,50-54,Drugs,463,2.7587899935171414e-4
Pennsylvania,2019,1678272,50,55,50-54,External Causes,897,5.344783205582885e-4
Pennsylvania,2019,1678272,50,55,50-54,Homicide,27,1.608797620409564e-5
Pennsylvania,2019,1678272,50,55,50-54,Influenza,50,2.979254852610304e-5
Pennsylvania,2019,1678272,50,55,50-54,Neoplasms,999,5.952551195515387e-4
